modi_domain	modi_phylum	modi_class	modi_order	modi_family	modi_genus
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Anseongella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus
Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia	Thermomicrobiaceae	Thermorudis
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Paracraurococcus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodovarius
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Sediminitomix
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salinibacillus
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Persicobacteraceae	Aureibacter
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Thiovulgaceae	Thiofractor
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronoarchaeum
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Persicobacteraceae	Fulvitalea
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Extensimonas
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceibacterium
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Taibaiella
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudorhizobium
Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermanaerothrix
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Rhodoluna
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Hydrobacter
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Ichthyenterobacterium
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia_subdivision_3	Limisphaera
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomicrobium
Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	Bradymonadaceae	Bradymonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Puniceibacterium
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfoplanes
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Tepidicaulis
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Roseimarinus
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methyloglobulus
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Nocardiopsaceae	Actinorugispora
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix
Bacteria	Firmicutes	Limnochordia	Limnochordales	Limnochordaceae	Limnochorda
Bacteria	Actinobacteria	Actinomycetia	Jiangellales	Jiangellaceae	Phytoactinopolyspora
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis
Bacteria	Cyanobacteria	Hormogoneae	Nostocales	Nostocaceae	Anabaena
Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Geminisphaera
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Crassaminicella
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Oryzobacter
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Prolixibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Terasakiispira
Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Tenggerimyces
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Tamilnaduibacter
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Lysinibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Chujaibacter
Bacteria	Actinobacteria	Actinomycetia	Actinopolysporales	Actinopolysporaceae	Halopolyspora
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Croceifilum
Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Antricoccaceae	Antricoccus
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Tamaricihabitans
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Acetobacteroides
Bacteria	Actinobacteria	Actinomycetia	Catenulisporales	Actinospicaceae	Actinocrinis
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Amorphaceae	Acuticoccus
Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Verrucosispora
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Paludifilum
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Lamprobacter
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira
Bacteria	Actinobacteria	Actinomycetia	Kineosporiales	Kineosporiaceae	Angustibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Lentibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula
Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Polymorphobacter
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutimonas
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Zhizhongheella
Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter
Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Pseudobacteriovoracaceae	Pseudobacteriovorax
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Anaerosolibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pontivivens
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidipila
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Wenzhouxiangella
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Ursidibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Brevirhabdus
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Sinimarinibacterium
Bacteria	Actinobacteria	Actinomycetia	Glycomycetales	Glycomycetaceae	Salininema
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomagnum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificitalea
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinibactrum
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Hydromonas
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales	Methylibium
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Occallatibacter
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Silvibacterium
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sulfuricellaceae	Sulfurirhabdus
Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfuricaulis
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Cnuibacter
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinorectispora
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Testudinibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Inmirania
Bacteria	Thermotogae	Thermotogae	Mesoaciditogales	Mesoaciditogaceae	Athalassotoga
Bacteria	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Mongoliibacter
Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter
Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Blastocatellaceae	Tellurimicrobium
Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Thermogladius
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mobilisporobacter
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Dethiosulfatarculus
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Izhakiella
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Dinghuibacter
Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	Kiritimatiella
Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chania
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis
Bacteria	Actinobacteria	Actinomycetia	Glycomycetales	Glycomycetaceae	Salilacibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Gammaproteobacteria	Acidibacter
Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria	Dissulfurirhabdaceae	Dissulfurirhabdus
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Caenibacillus
Bacteria	Acidobacteria	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacter
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobaculum
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Pseudobacter
Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Brevitalea
Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Arenimicrobium
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Sulfuriflexus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Varunaivibrio
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Herbihabitans
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Panacibacter
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosporomusa
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia
Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinocrispum
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Wukongibacter
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Serpentinicella
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Falcatimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Allofrancisella
Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Primorskyibacter
Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Corticibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Pseudomaricurvus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Ferrovibrio
Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Cavicella
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhabdobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Fluviicoccus
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terracidiphilus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Marinirhabdus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Chenggangzhangella
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Larsenimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Allohahella
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Oceanihabitans
Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Aquisalinus
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinifilaceae	Ancylomarina
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Balneicellaceae	Balneicella
Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Raineyella
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Rufibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Parasaccharibacter
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Marispirochaeta
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Sediminicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodovastum
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Allostreptomyces
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Salinivirgaceae	Salinivirga
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermodesulfitimonas
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Kineothrix
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rugosibacter
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Psychromicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Oharaeibacter
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Caenimicrobium
Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Spongitalea
Bacteria	Actinobacteria	Actinomycetia	Actinopolysporales	Actinopolysporaceae	Haloactinomyces
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niveitalea
Bacteria	Balneolaeota	Balneolia	Balneolales	Balneolaceae	Rhodohalobacter
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arvibacter
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Haoranjiania
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Polygonibacillus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Silicimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Marinibaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litorisediminivivens
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Tsuneonella
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Haloparvum
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Huakuichenia
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pelobium
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Lunatimonas
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Carboxylicivirga
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingoaurantiacus
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Bacterioplanoides
Bacteria	Proteobacteria	Alphaproteobacteria	Iodidimonadales	Iodidimonadaceae	Iodidimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudohongiella
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Thorselliaceae	Coetzeea
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Colwelliaceae	Piscinibacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Arsenicitalea
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloprofundus
Bacteria	Balneolaeota	Balneolia	Balneolales	Soortiaceae	Soortia
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Formosimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marimonas
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Lacibacter
Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Fimbriiglobus
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Oryzomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aliidongia
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales	Motilimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Roseitalea
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arcticibacterium
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Euzebyella
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceivirga
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Corticicoccus
Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Ruficoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Microbaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Chthonobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halofilum
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Planctobacterium
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aliiglaciecola
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Pelagibius
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Marispirillum
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Thermotalea
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leptobacterium
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutaonella
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Lishizhenia
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Parasegetibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Phaeospirillum
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Ferruginibacter
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Meridianimaribacter
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermacoccaceae	Luteipulveratus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maritimimonas
Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Wandonia
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Phaeochromatium
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Indibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Kistimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Aurantiacibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Agaricicola
Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halopelagius
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Beutenbergiaceae	Miniimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Paraurantiacibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteraurantiacibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Desertibacter
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gangjinia
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Litoribacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Allobacillus
Bacteria	Balneolaeota	Balneolia	Balneolales	Balneolaceae	Fodinibius
